jday_sn4,hour_sn4,minx_sn4,wsp_sn4,truewdir_sn4,Tsm_sn4,wu_cov_sn4,wv_cov_sn4,uv_cov_sn4,wT_cov_sn4,uT_cov_sn4,vT_cov_sn4,sigu_cov_sn4,sigv_cov_sn4,sigw_cov_sn4,sigT_cov_sn4
272,1,5,0.543258,350.60284,22.626685,0.0013660928,0.0097224212,-0.003277545,-0.0047598663,0.0075497132,-0.021727995,0.18307914,0.21606631,0.12443211,0.1631447
272,1,10,0.71388889,315.24705,22.520676,-0.00050914806,0.0041410138,-0.010926786,-0.003875923,0.0030367387,-0.01200007,0.20449597,0.24245525,0.14598382,0.12563092
272,1,15,0.70310424,296.6711,22.447931,-0.00052018527,0.0062302674,0.011842124,-0.0018622801,-0.0091861632,-0.0067001259,0.20194108,0.1845011,0.11619334,0.15213655
272,1,20,0.90310112,285.19871,22.402827,0.012260397,0.013605784,0.015272097,-0.010102731,-0.022965034,-0.0065155136,0.2434308,0.30671594,0.16898712,0.21319998
272,1,25,0.88505512,297.18309,21.961951,0.012772472,0.00041527561,-0.069495276,-0.031388825,-0.11710439,0.091171308,0.36619848,0.27067797,0.18942935,0.52561613
272,1,30,0.8620589,298.4161,22.117267,0.0044059472,0.0085686461,-0.0098362742,-0.0077327684,-0.025984449,0.0020305939,0.27042592,0.24008187,0.16072837,0.18467427
272,1,35,1.4058888,290.56715,21.828343,0.010985341,0.0010243075,0.0017447199,-0.0099437771,-0.045254345,-8.3330329e-05,0.26559123,0.18970255,0.12306412,0.23541085
272,1,40,0.93626222,256.68307,22.113161,0.0064767397,-0.0047320832,-0.013574782,-0.0045999325,-0.012952346,0.0051584961,0.18449904,0.15956427,0.10071461,0.20126549
272,1,45,1.1739399,285.83858,21.917082,0.015897448,-0.0041053202,-0.057460671,-0.015589346,-0.098685583,0.064338908,0.37547846,0.30027051,0.19383581,0.48124351
272,1,50,1.8023901,297.51448,21.705219,0.0041384358,0.0013337435,-0.013962947,-0.007018249,-0.032254954,0.007635152,0.2365054,0.14645951,0.10763514,0.20189844
272,1,55,2.5550326,292.4932,21.447727,-0.0078999568,0.0046965694,-0.025824848,0.0022931042,-0.04409148,0.012165048,0.26579129,0.18203094,0.1162418,0.23031165
272,2,0,2.4070758,287.72891,21.492052,-0.0022612113,0.0026160927,-0.0027139993,-0.0078321459,-0.018745467,0.00072492422,0.22716999,0.11825272,0.11483107,0.24807004
272,2,5,2.7259132,288.87621,21.386399,-0.0034845313,0.0060944469,-0.013180455,0.00045817699,-0.0092673809,0.0043636216,0.22014062,0.15992224,0.12891967,0.17347486
272,2,10,2.7457159,292.29925,21.398348,-0.0020009152,0.0018843756,0.0056886337,-0.0047733844,-0.0046226409,-0.0020947053,0.21448838,0.15239317,0.14098309,0.15704998
272,2,15,2.693314,287.0042,21.532016,0.00093718374,0.0011033493,0.01028092,-0.0037414842,-0.015824842,-0.013235539,0.19139331,0.14787592,0.1066848,0.17532334
272,2,20,2.6752399,290.63216,21.344846,-0.002221309,0.0037488954,-0.0086562827,0.00078565115,-0.0098062141,0.00060911089,0.16417548,0.14152196,0.11312489,0.16635794
272,2,25,3.0693588,291.19346,21.074707,0.00033970056,-0.0016946313,-0.0073342546,-0.002624285,-0.01327136,0.00052963272,0.19797278,0.16265921,0.12110184,0.19862941
272,2,30,2.6833432,285.59767,21.273387,-0.0027155941,0.0027450604,-0.005171074,-0.0045859555,-0.010308448,0.0018154945,0.21126406,0.14217553,0.13137674,0.16734254
272,2,35,2.4440622,285.35638,21.299806,-0.00043836714,0.0018520032,-0.0063389206,-0.0063452316,-0.011899471,0.0011790458,0.17937437,0.14058732,0.1167403,0.20279469
